coin,network,address,tag,url,full_response
ME,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'ME', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
MDT,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MDT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
PLUME,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'PLUME', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
PLUME,PLUME,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer.plume.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'PLUME', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer.plume.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
EGLD,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'EGLD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
EGLD,EGLD,erd18zklmap7qy8ekhz6pzj6ynxv6a7spuu0qn0rr600vwdrgenahyvsjgh2hl,,https://explorer.elrond.com/address/erd18zklmap7qy8ekhz6pzj6ynxv6a7spuu0qn0rr600vwdrgenahyvsjgh2hl,"{'coin': 'EGLD', 'address': 'erd18zklmap7qy8ekhz6pzj6ynxv6a7spuu0qn0rr600vwdrgenahyvsjgh2hl', 'tag': '', 'url': 'https://explorer.elrond.com/address/erd18zklmap7qy8ekhz6pzj6ynxv6a7spuu0qn0rr600vwdrgenahyvsjgh2hl', 'isDefault': 0}"
TRUMP,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'TRUMP', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
MET,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'MET', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
PUNDIX,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'PUNDIX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FXS,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FXS', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FXS,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FXS', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
AEVO,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'AEVO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FLUX,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FLUX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FLUX,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FLUX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
TORN,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'TORN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
QNT,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'QNT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OG,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'OG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OG,CHZ2,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://chiliscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'OG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://chiliscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OM,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'OM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OM,MANTRA,mantra12a00wcawtrttw0cx8as6g9uwgqjw00vclcslzr,100371000,https://explorer.mantrachain.io/MANTRA-1/account/mantra12a00wcawtrttw0cx8as6g9uwgqjw00vclcslzr,"{'coin': 'OM', 'address': 'mantra12a00wcawtrttw0cx8as6g9uwgqjw00vclcslzr', 'tag': '100371000', 'url': 'https://explorer.mantrachain.io/MANTRA-1/account/mantra12a00wcawtrttw0cx8as6g9uwgqjw00vclcslzr', 'isDefault': 0}"
ETHW,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ETHW', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ETHW,ETHW,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://www.oklink.com/ethw/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ETHW', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://www.oklink.com/ethw/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
AEUR,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'AEUR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
AEUR,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'AEUR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OP,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'OP', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
WETH,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'WETH', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
WETH,RON,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer.roninchain.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'WETH', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer.roninchain.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SSV,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SSV', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BUSD,TRX,TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn,,https://tronscan.org/#/address/TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn,"{'coin': 'BUSD', 'address': 'TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn', 'tag': '', 'url': 'https://tronscan.org/#/address/TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn', 'isDefault': 0}"
ARPA,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ARPA', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ARPA,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ARPA', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ALCX,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ALCX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,FTM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://ftmscout.com/tx/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://ftmscout.com/tx/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STG,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STG', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SHIB,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SHIB', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SHIB,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SHIB', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
IOTX,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'IOTX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
IOTX,IOTX,io1fs723999662ms4ygxcu0p5a82x5aap3wksk06w,,https://iotexscan.io/address/io1fs723999662ms4ygxcu0p5a82x5aap3wksk06w,"{'coin': 'IOTX', 'address': 'io1fs723999662ms4ygxcu0p5a82x5aap3wksk06w', 'tag': '', 'url': 'https://iotexscan.io/address/io1fs723999662ms4ygxcu0p5a82x5aap3wksk06w', 'isDefault': 0}"
IOTX,IOTXEVM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://iotexscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'IOTX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://iotexscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KDA,KDA2,k:e225de7de2d4ea2c30aa974afac446497dd6a807becbbc298812dc411e67ab6f,,https://explorer.chainweb-community.org/mainnet/account/k:e225de7de2d4ea2c30aa974afac446497dd6a807becbbc298812dc411e67ab6f,"{'coin': 'KDA', 'address': 'k:e225de7de2d4ea2c30aa974afac446497dd6a807becbbc298812dc411e67ab6f', 'tag': '', 'url': 'https://explorer.chainweb-community.org/mainnet/account/k:e225de7de2d4ea2c30aa974afac446497dd6a807becbbc298812dc411e67ab6f', 'isDefault': 0}"
STO,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STO,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'STO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
STX,STX,SP2TA4FGB43WVAS8MVS6YCWTSN2BZNQ1ASGEAKSDD,103520817,https://explorer.stacks.co/address/SP2TA4FGB43WVAS8MVS6YCWTSN2BZNQ1ASGEAKSDD,"{'coin': 'STX', 'address': 'SP2TA4FGB43WVAS8MVS6YCWTSN2BZNQ1ASGEAKSDD', 'tag': '103520817', 'url': 'https://explorer.stacks.co/address/SP2TA4FGB43WVAS8MVS6YCWTSN2BZNQ1ASGEAKSDD', 'isDefault': 0}"
QI,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'QI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
QI,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'QI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MBOX,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MBOX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
IOST,IOST,ztsiostd,101964918,https://www.iostscan.com/account/ztsiostd,"{'coin': 'IOST', 'address': 'ztsiostd', 'tag': '101964918', 'url': 'https://www.iostscan.com/account/ztsiostd', 'isDefault': 0}"
IOST,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'IOST', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SUI,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SUI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SUI,SUI,0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c,,https://suiscan.xyz/mainnet/account/0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c,"{'coin': 'SUI', 'address': '0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c', 'tag': '', 'url': 'https://suiscan.xyz/mainnet/account/0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c', 'isDefault': 0}"
XUSD,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XUSD,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
CAKE,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CAKE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
CAKE,APT,0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500,,https://explorer.aptoslabs.com/account/0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500,"{'coin': 'CAKE', 'address': '0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500', 'tag': '', 'url': 'https://explorer.aptoslabs.com/account/0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500', 'isDefault': 0}"
CAKE,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CAKE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZBT,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZBT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZBT,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZBT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZBT,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZBT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SUN,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SUN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SUN,TRX,TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn,,https://tronscan.org/#/address/TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn,"{'coin': 'SUN', 'address': 'TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn', 'tag': '', 'url': 'https://tronscan.org/#/address/TDCBWWAaHHkFsdWnzSx13jDieDLJ1YFwwn', 'isDefault': 0}"
TRXOLD,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'TRXOLD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BTC,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BTC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
BTC,BTC,12RXjksYY7PnmT95tuau2mq2msLqZsbs9D,,https://www.blockchain.com/explorer/addresses/btc/12RXjksYY7PnmT95tuau2mq2msLqZsbs9D,"{'coin': 'BTC', 'address': '12RXjksYY7PnmT95tuau2mq2msLqZsbs9D', 'tag': '', 'url': 'https://www.blockchain.com/explorer/addresses/btc/12RXjksYY7PnmT95tuau2mq2msLqZsbs9D', 'isDefault': 0}"
BTC,SEGWITBTC,bc1q0w57d9p5vw6cntcet2phvde3t5jww8pjzufaw0,,https://unisat.io/brc20?t=bc1q0w57d9p5vw6cntcet2phvde3t5jww8pjzufaw0,"{'coin': 'BTC', 'address': 'bc1q0w57d9p5vw6cntcet2phvde3t5jww8pjzufaw0', 'tag': '', 'url': 'https://unisat.io/brc20?t=bc1q0w57d9p5vw6cntcet2phvde3t5jww8pjzufaw0', 'isDefault': 0}"
